	Province	Country	Year	Value
43556	Melilla	DNK	2014	2.0
43557	Melilla	DNK	2015	2.0
43558	Melilla	DNK	2016	0.0
43559	Melilla	DNK	2017	1.0
43560	Melilla	DMA	1998	2.0
43561	Melilla	DMA	1999	2.0
43562	Melilla	DMA	2000	2.0
43563	Melilla	DMA	2001	1.0
43564	Melilla	DMA	2002	3.0
43565	Melilla	DMA	2003	0.0
43566	Melilla	DMA	2004	0.0
43567	Melilla	DMA	2005	0.0
43568	Melilla	DMA	2006	0.0
43569	Melilla	DMA	2007	0.0
43570	Melilla	DMA	2008	0.0
43571	Melilla	DMA	2009	0.0
43572	Melilla	DMA	2010	0.0
43573	Melilla	DMA	2011	0.0
43574	Melilla	DMA	2012	0.0
43575	Melilla	DMA	2013	0.0
43576	Melilla	DMA	2014	0.0
43577	Melilla	DMA	2015	0.0
43578	Melilla	DMA	2016	0.0
43579	Melilla	DMA	2017	0.0
43580	Melilla	DOM	1998	16.0
43581	Melilla	DOM	1999	15.0
43582	Melilla	DOM	2000	13.0
43583	Melilla	DOM	2001	11.0
43584	Melilla	DOM	2002	12.0
43585	Melilla	DOM	2003	9.0
43586	Melilla	DOM	2004	8.0
43587	Melilla	DOM	2005	5.0
43588	Melilla	DOM	2006	1.0
43589	Melilla	DOM	2007	1.0
43590	Melilla	DOM	2008	0.0
43591	Melilla	DOM	2009	0.0
43592	Melilla	DOM	2010	1.0
43593	Melilla	DOM	2011	2.0
43594	Melilla	DOM	2012	2.0
43595	Melilla	DOM	2013	2.0
43596	Melilla	DOM	2014	3.0
43597	Melilla	DOM	2015	2.0
43598	Melilla	DOM	2016	1.0
43599	Melilla	DOM	2017	1.0
43600	Melilla	ECU	1998	14.0
43601	Melilla	ECU	1999	28.0
43602	Melilla	ECU	2000	38.0
43603	Melilla	ECU	2001	36.0
43604	Melilla	ECU	2002	56.0
43605	Melilla	ECU	2003	64.0
43606	Melilla	ECU	2004	82.0
43607	Melilla	ECU	2005	46.0
43608	Melilla	ECU	2006	27.0
43609	Melilla	ECU	2007	25.0
43610	Melilla	ECU	2008	7.0
43611	Melilla	ECU	2009	0.0
43612	Melilla	ECU	2010	1.0
43613	Melilla	ECU	2011	0.0
43614	Melilla	ECU	2012	0.0
43615	Melilla	ECU	2013	0.0
43616	Melilla	ECU	2014	0.0
43617	Melilla	ECU	2015	0.0
43618	Melilla	ECU	2016	1.0
43619	Melilla	ECU	2017	1.0
43620	Melilla	EGY	1998	0.0
43621	Melilla	EGY	1999	0.0
43622	Melilla	EGY	2000	0.0
43623	Melilla	EGY	2001	0.0
43624	Melilla	EGY	2002	0.0
43625	Melilla	EGY	2003	1.0
43626	Melilla	EGY	2004	0.0
43627	Melilla	EGY	2005	0.0
43628	Melilla	EGY	2006	0.0
43629	Melilla	EGY	2007	0.0
43630	Melilla	EGY	2008	0.0
43631	Melilla	EGY	2009	0.0
43632	Melilla	EGY	2010	0.0
43633	Melilla	EGY	2011	0.0
43634	Melilla	EGY	2012	0.0
43635	Melilla	EGY	2013	0.0
43636	Melilla	EGY	2014	0.0
43637	Melilla	EGY	2015	0.0
43638	Melilla	EGY	2016	0.0
43639	Melilla	EGY	2017	0.0
43640	Melilla	SLV	1998	0.0
43641	Melilla	SLV	1999	0.0
43642	Melilla	SLV	2000	0.0
43643	Melilla	SLV	2001	0.0
43644	Melilla	SLV	2002	0.0
43645	Melilla	SLV	2003	0.0
43646	Melilla	SLV	2004	0.0
43647	Melilla	SLV	2005	0.0
43648	Melilla	SLV	2006	0.0
43649	Melilla	SLV	2007	0.0
43650	Melilla	SLV	2008	0.0
43651	Melilla	SLV	2009	0.0
43652	Melilla	SLV	2010	2.0
43653	Melilla	SLV	2011	0.0
43654	Melilla	SLV	2012	0.0
43655	Melilla	SLV	2013	0.0
43656	Melilla	SLV	2014	0.0
43657	Melilla	SLV	2015	0.0
43658	Melilla	SLV	2016	0.0
43659	Melilla	SLV	2017	0.0
43660	Melilla	GNQ	1998	2.0
43661	Melilla	GNQ	1999	1.0
43662	Melilla	GNQ	2000	1.0
43663	Melilla	GNQ	2001	1.0
43664	Melilla	GNQ	2002	0.0
43665	Melilla	GNQ	2003	0.0
43666	Melilla	GNQ	2004	3.0
43667	Melilla	GNQ	2005	4.0
43668	Melilla	GNQ	2006	4.0
43669	Melilla	GNQ	2007	3.0
43670	Melilla	GNQ	2008	1.0
43671	Melilla	GNQ	2009	0.0
43672	Melilla	GNQ	2010	1.0
43673	Melilla	GNQ	2011	3.0
43674	Melilla	GNQ	2012	4.0
43675	Melilla	GNQ	2013	4.0
43676	Melilla	GNQ	2014	4.0
43677	Melilla	GNQ	2015	5.0
43678	Melilla	GNQ	2016	2.0
43679	Melilla	GNQ	2017	2.0
43680	Melilla	EST	1998	1.0
43681	Melilla	EST	1999	1.0
43682	Melilla	EST	2000	1.0
43683	Melilla	EST	2001	0.0
43684	Melilla	EST	2002	0.0
43685	Melilla	EST	2003	0.0
43686	Melilla	EST	2004	0.0
43687	Melilla	EST	2005	0.0
43688	Melilla	EST	2006	0.0
43689	Melilla	EST	2007	0.0
43690	Melilla	EST	2008	0.0
43691	Melilla	EST	2009	0.0
43692	Melilla	EST	2010	0.0
43693	Melilla	EST	2011	0.0
43694	Melilla	EST	2012	0.0
43695	Melilla	EST	2013	0.0
43696	Melilla	EST	2014	0.0
43697	Melilla	EST	2015	0.0
43698	Melilla	EST	2016	0.0
43699	Melilla	EST	2017	0.0
43700	Melilla	ETH	1998	0.0
43701	Melilla	ETH	1999	0.0
43702	Melilla	ETH	2000	0.0
43703	Melilla	ETH	2001	0.0
43704	Melilla	ETH	2002	0.0
43705	Melilla	ETH	2003	0.0
43706	Melilla	ETH	2004	0.0
43707	Melilla	ETH	2005	0.0
43708	Melilla	ETH	2006	0.0
43709	Melilla	ETH	2007	0.0
43710	Melilla	ETH	2008	0.0
43711	Melilla	ETH	2009	0.0
43712	Melilla	ETH	2010	0.0
43713	Melilla	ETH	2011	0.0
43714	Melilla	ETH	2012	0.0
43715	Melilla	ETH	2013	0.0
43716	Melilla	ETH	2014	0.0
43717	Melilla	ETH	2015	0.0
43718	Melilla	ETH	2016	0.0
43719	Melilla	ETH	2017	0.0
43720	Melilla	FIN	1998	1.0
43721	Melilla	FIN	1999	1.0
43722	Melilla	FIN	2000	4.0
43723	Melilla	FIN	2001	4.0
43724	Melilla	FIN	2002	6.0
43725	Melilla	FIN	2003	5.0
43726	Melilla	FIN	2004	5.0
43727	Melilla	FIN	2005	4.0
43728	Melilla	FIN	2006	2.0
43729	Melilla	FIN	2007	2.0
43730	Melilla	FIN	2008	1.0
43731	Melilla	FIN	2009	1.0
43732	Melilla	FIN	2010	1.0
43733	Melilla	FIN	2011	1.0
43734	Melilla	FIN	2012	2.0
43735	Melilla	FIN	2013	2.0
43736	Melilla	FIN	2014	2.0
43737	Melilla	FIN	2015	2.0
43738	Melilla	FIN	2016	0.0
43739	Melilla	FIN	2017	1.0
43740	Melilla	FRA	1998	152.0
43741	Melilla	FRA	1999	185.0
43742	Melilla	FRA	2000	194.0
43743	Melilla	FRA	2001	199.0
43744	Melilla	FRA	2002	235.0
43745	Melilla	FRA	2003	228.0
43746	Melilla	FRA	2004	211.0
43747	Melilla	FRA	2005	220.0
43748	Melilla	FRA	2006	204.0
43749	Melilla	FRA	2007	169.0
43750	Melilla	FRA	2008	137.0
43751	Melilla	FRA	2009	105.0
43752	Melilla	FRA	2010	67.0
43753	Melilla	FRA	2011	87.0
43754	Melilla	FRA	2012	104.0
43755	Melilla	FRA	2013	95.0
43756	Melilla	FRA	2014	86.0
43757	Melilla	FRA	2015	64.0
43758	Melilla	FRA	2016	16.0
43759	Melilla	FRA	2017	32.0
43760	Melilla	GMB	1998	0.0
43761	Melilla	GMB	1999	0.0
43762	Melilla	GMB	2000	0.0
43763	Melilla	GMB	2001	0.0
43764	Melilla	GMB	2002	0.0
43765	Melilla	GMB	2003	0.0
43766	Melilla	GMB	2004	0.0
43767	Melilla	GMB	2005	0.0
43768	Melilla	GMB	2006	0.0
43769	Melilla	GMB	2007	0.0
43770	Melilla	GMB	2008	0.0
43771	Melilla	GMB	2009	0.0
43772	Melilla	GMB	2010	0.0
43773	Melilla	GMB	2011	0.0
43774	Melilla	GMB	2012	6.0
43775	Melilla	GMB	2013	6.0
43776	Melilla	GMB	2014	6.0
43777	Melilla	GMB	2015	5.0
43778	Melilla	GMB	2016	3.0
43779	Melilla	GMB	2017	4.0
43780	Melilla	GEO	1998	0.0
43781	Melilla	GEO	1999	0.0
43782	Melilla	GEO	2000	0.0
43783	Melilla	GEO	2001	0.0
43784	Melilla	GEO	2002	0.0
43785	Melilla	GEO	2003	0.0
43786	Melilla	GEO	2004	0.0
43787	Melilla	GEO	2005	0.0
43788	Melilla	GEO	2006	0.0
43789	Melilla	GEO	2007	0.0
43790	Melilla	GEO	2008	0.0
43791	Melilla	GEO	2009	0.0
43792	Melilla	GEO	2010	0.0
43793	Melilla	GEO	2011	1.0
43794	Melilla	GEO	2012	0.0
43795	Melilla	GEO	2013	1.0
43796	Melilla	GEO	2014	2.0
43797	Melilla	GEO	2015	1.0
43798	Melilla	GEO	2016	0.0
43799	Melilla	GEO	2017	0.0
43800	Melilla	DEU	1998	192.0
43801	Melilla	DEU	1999	194.0
43802	Melilla	DEU	2000	235.0
43803	Melilla	DEU	2001	257.0
43804	Melilla	DEU	2002	318.0
43805	Melilla	DEU	2003	310.0
43806	Melilla	DEU	2004	281.0
43807	Melilla	DEU	2005	282.0
43808	Melilla	DEU	2006	253.0
43809	Melilla	DEU	2007	217.0
43810	Melilla	DEU	2008	162.0
43811	Melilla	DEU	2009	105.0
43812	Melilla	DEU	2010	73.0
43813	Melilla	DEU	2011	65.0
43814	Melilla	DEU	2012	48.0
43815	Melilla	DEU	2013	41.0
43816	Melilla	DEU	2014	32.0
43817	Melilla	DEU	2015	23.0
43818	Melilla	DEU	2016	3.0
43819	Melilla	DEU	2017	7.0
43820	Melilla	GHA	1998	0.0
43821	Melilla	GHA	1999	0.0
43822	Melilla	GHA	2000	0.0
43823	Melilla	GHA	2001	0.0
43824	Melilla	GHA	2002	1.0
43825	Melilla	GHA	2003	0.0
43826	Melilla	GHA	2004	0.0
43827	Melilla	GHA	2005	0.0
43828	Melilla	GHA	2006	0.0
43829	Melilla	GHA	2007	0.0
43830	Melilla	GHA	2008	0.0
43831	Melilla	GHA	2009	0.0
43832	Melilla	GHA	2010	0.0
43833	Melilla	GHA	2011	0.0
43834	Melilla	GHA	2012	0.0
43835	Melilla	GHA	2013	0.0
43836	Melilla	GHA	2014	0.0
43837	Melilla	GHA	2015	0.0
43838	Melilla	GHA	2016	0.0
43839	Melilla	GHA	2017	0.0
43840	Melilla	GRC	1998	1.0
43841	Melilla	GRC	1999	2.0
43842	Melilla	GRC	2000	4.0
43843	Melilla	GRC	2001	2.0
43844	Melilla	GRC	2002	3.0
43845	Melilla	GRC	2003	3.0
43846	Melilla	GRC	2004	3.0
43847	Melilla	GRC	2005	3.0
43848	Melilla	GRC	2006	3.0
43849	Melilla	GRC	2007	3.0
43850	Melilla	GRC	2008	3.0
43851	Melilla	GRC	2009	2.0
43852	Melilla	GRC	2010	2.0
43853	Melilla	GRC	2011	0.0
43854	Melilla	GRC	2012	0.0
43855	Melilla	GRC	2013	0.0
43856	Melilla	GRC	2014	0.0
43857	Melilla	GRC	2015	0.0
43858	Melilla	GRC	2016	0.0
43859	Melilla	GRC	2017	0.0
43860	Melilla	CPV	1998	1.0
43861	Melilla	CPV	1999	0.0
43862	Melilla	CPV	2000	0.0
43863	Melilla	CPV	2001	0.0
43864	Melilla	CPV	2002	0.0
43865	Melilla	CPV	2003	0.0
43866	Melilla	CPV	2004	0.0
43867	Melilla	CPV	2005	0.0
43868	Melilla	CPV	2006	0.0
43869	Melilla	CPV	2007	0.0
43870	Melilla	CPV	2008	0.0
43871	Melilla	CPV	2009	0.0
43872	Melilla	CPV	2010	0.0
43873	Melilla	CPV	2011	0.0
43874	Melilla	CPV	2012	0.0
43875	Melilla	CPV	2013	0.0
43876	Melilla	CPV	2014	0.0
43877	Melilla	CPV	2015	0.0
43878	Melilla	CPV	2016	0.0
43879	Melilla	CPV	2017	0.0
43880	Melilla	GTM	1998	0.0
43881	Melilla	GTM	1999	1.0
43882	Melilla	GTM	2000	0.0
43883	Melilla	GTM	2001	0.0
43884	Melilla	GTM	2002	0.0
43885	Melilla	GTM	2003	0.0
43886	Melilla	GTM	2004	0.0
43887	Melilla	GTM	2005	0.0
43888	Melilla	GTM	2006	0.0
43889	Melilla	GTM	2007	0.0
43890	Melilla	GTM	2008	0.0
43891	Melilla	GTM	2009	0.0
43892	Melilla	GTM	2010	0.0
43893	Melilla	GTM	2011	0.0
43894	Melilla	GTM	2012	0.0
43895	Melilla	GTM	2013	0.0
43896	Melilla	GTM	2014	0.0
43897	Melilla	GTM	2015	0.0
43898	Melilla	GTM	2016	0.0
43899	Melilla	GTM	2017	0.0
43900	Melilla	GIN	1998	0.0
43901	Melilla	GIN	1999	0.0
43902	Melilla	GIN	2000	0.0
43903	Melilla	GIN	2001	1.0
43904	Melilla	GIN	2002	1.0
43905	Melilla	GIN	2003	0.0
43906	Melilla	GIN	2004	0.0
43907	Melilla	GIN	2005	0.0
43908	Melilla	GIN	2006	0.0
43909	Melilla	GIN	2007	0.0
43910	Melilla	GIN	2008	0.0
43911	Melilla	GIN	2009	0.0
43912	Melilla	GIN	2010	0.0
43913	Melilla	GIN	2011	0.0
43914	Melilla	GIN	2012	0.0
43915	Melilla	GIN	2013	0.0
43916	Melilla	GIN	2014	0.0
43917	Melilla	GIN	2015	0.0
43918	Melilla	GIN	2016	0.0
43919	Melilla	GIN	2017	0.0
43920	Melilla	GNB	1998	0.0
43921	Melilla	GNB	1999	0.0
43922	Melilla	GNB	2000	0.0
43923	Melilla	GNB	2001	0.0
43924	Melilla	GNB	2002	0.0
43925	Melilla	GNB	2003	1.0
43926	Melilla	GNB	2004	0.0
43927	Melilla	GNB	2005	0.0
43928	Melilla	GNB	2006	0.0
43929	Melilla	GNB	2007	0.0
43930	Melilla	GNB	2008	0.0
43931	Melilla	GNB	2009	0.0
43932	Melilla	GNB	2010	0.0
43933	Melilla	GNB	2011	0.0
43934	Melilla	GNB	2012	0.0
43935	Melilla	GNB	2013	0.0
43936	Melilla	GNB	2014	0.0
43937	Melilla	GNB	2015	0.0
43938	Melilla	GNB	2016	0.0
43939	Melilla	GNB	2017	0.0
43940	Melilla	HND	1998	3.0
43941	Melilla	HND	1999	1.0
43942	Melilla	HND	2000	1.0
43943	Melilla	HND	2001	1.0
43944	Melilla	HND	2002	0.0
43945	Melilla	HND	2003	0.0
43946	Melilla	HND	2004	0.0
43947	Melilla	HND	2005	0.0
43948	Melilla	HND	2006	0.0
43949	Melilla	HND	2007	0.0
43950	Melilla	HND	2008	0.0
43951	Melilla	HND	2009	0.0
43952	Melilla	HND	2010	0.0
43953	Melilla	HND	2011	0.0
43954	Melilla	HND	2012	0.0
43955	Melilla	HND	2013	0.0
43956	Melilla	HND	2014	0.0
43957	Melilla	HND	2015	0.0
43958	Melilla	HND	2016	0.0
43959	Melilla	HND	2017	0.0
43960	Melilla	HUN	1998	0.0
43961	Melilla	HUN	1999	0.0
43962	Melilla	HUN	2000	0.0
43963	Melilla	HUN	2001	2.0
43964	Melilla	HUN	2002	4.0
43965	Melilla	HUN	2003	5.0
43966	Melilla	HUN	2004	5.0
43967	Melilla	HUN	2005	5.0
43968	Melilla	HUN	2006	5.0
43969	Melilla	HUN	2007	4.0
43970	Melilla	HUN	2008	0.0
43971	Melilla	HUN	2009	0.0
43972	Melilla	HUN	2010	0.0
43973	Melilla	HUN	2011	0.0
43974	Melilla	HUN	2012	0.0
43975	Melilla	HUN	2013	0.0
43976	Melilla	HUN	2014	0.0
43977	Melilla	HUN	2015	0.0
43978	Melilla	HUN	2016	0.0
43979	Melilla	HUN	2017	0.0
43980	Melilla	ISL	1998	4.0
43981	Melilla	ISL	1999	4.0
43982	Melilla	ISL	2000	6.0
43983	Melilla	ISL	2001	6.0
43984	Melilla	ISL	2002	11.0
43985	Melilla	ISL	2003	10.0
43986	Melilla	ISL	2004	10.0
43987	Melilla	ISL	2005	14.0
43988	Melilla	ISL	2006	14.0
43989	Melilla	ISL	2007	14.0
43990	Melilla	ISL	2008	12.0
43991	Melilla	ISL	2009	11.0
43992	Melilla	ISL	2010	1.0
43993	Melilla	ISL	2011	0.0
43994	Melilla	ISL	2012	0.0
43995	Melilla	ISL	2013	0.0
43996	Melilla	ISL	2014	0.0
43997	Melilla	ISL	2015	0.0
43998	Melilla	ISL	2016	0.0
43999	Melilla	ISL	2017	0.0
44000	Melilla	IND	1998	3.0
44001	Melilla	IND	1999	3.0
44002	Melilla	IND	2000	3.0
44003	Melilla	IND	2001	4.0
44004	Melilla	IND	2002	3.0
44005	Melilla	IND	2003	3.0
44006	Melilla	IND	2004	3.0
44007	Melilla	IND	2005	2.0
44008	Melilla	IND	2006	2.0
44009	Melilla	IND	2007	1.0
44010	Melilla	IND	2008	2.0
44011	Melilla	IND	2009	7.0
44012	Melilla	IND	2010	5.0
44013	Melilla	IND	2011	13.0
44014	Melilla	IND	2012	13.0
44015	Melilla	IND	2013	13.0
44016	Melilla	IND	2014	11.0
44017	Melilla	IND	2015	12.0
44018	Melilla	IND	2016	1.0
44019	Melilla	IND	2017	3.0
44020	Melilla	IDN	1998	0.0
44021	Melilla	IDN	1999	0.0
44022	Melilla	IDN	2000	0.0
44023	Melilla	IDN	2001	0.0
44024	Melilla	IDN	2002	0.0
44025	Melilla	IDN	2003	0.0
44026	Melilla	IDN	2004	0.0
44027	Melilla	IDN	2005	0.0
44028	Melilla	IDN	2006	0.0
44029	Melilla	IDN	2007	0.0
44030	Melilla	IDN	2008	0.0
44031	Melilla	IDN	2009	0.0
44032	Melilla	IDN	2010	0.0
44033	Melilla	IDN	2011	0.0
44034	Melilla	IDN	2012	0.0
44035	Melilla	IDN	2013	0.0
44036	Melilla	IDN	2014	0.0
44037	Melilla	IDN	2015	0.0
44038	Melilla	IDN	2016	0.0
44039	Melilla	IDN	2017	0.0
44040	Melilla	IRN	1998	0.0
44041	Melilla	IRN	1999	0.0
44042	Melilla	IRN	2000	0.0
44043	Melilla	IRN	2001	0.0
44044	Melilla	IRN	2002	0.0
44045	Melilla	IRN	2003	1.0
44046	Melilla	IRN	2004	1.0
44047	Melilla	IRN	2005	1.0
44048	Melilla	IRN	2006	1.0
44049	Melilla	IRN	2007	1.0
44050	Melilla	IRN	2008	1.0
44051	Melilla	IRN	2009	1.0
44052	Melilla	IRN	2010	1.0
44053	Melilla	IRN	2011	1.0
44054	Melilla	IRN	2012	1.0
44055	Melilla	IRN	2013	0.0
44056	Melilla	IRN	2014	0.0
44057	Melilla	IRN	2015	0.0
44058	Melilla	IRN	2016	0.0
44059	Melilla	IRN	2017	0.0
44060	Melilla	IRQ	1998	0.0
44061	Melilla	IRQ	1999	0.0
44062	Melilla	IRQ	2000	0.0
44063	Melilla	IRQ	2001	0.0
44064	Melilla	IRQ	2002	0.0
44065	Melilla	IRQ	2003	0.0
44066	Melilla	IRQ	2004	0.0
44067	Melilla	IRQ	2005	3.0
44068	Melilla	IRQ	2006	0.0
44069	Melilla	IRQ	2007	0.0
44070	Melilla	IRQ	2008	0.0
44071	Melilla	IRQ	2009	0.0
44072	Melilla	IRQ	2010	0.0
44073	Melilla	IRQ	2011	0.0
44074	Melilla	IRQ	2012	1.0
44075	Melilla	IRQ	2013	1.0
44076	Melilla	IRQ	2014	1.0
44077	Melilla	IRQ	2015	0.0
44078	Melilla	IRQ	2016	0.0
44079	Melilla	IRQ	2017	0.0
44080	Melilla	IRL	1998	11.0
44081	Melilla	IRL	1999	11.0
44082	Melilla	IRL	2000	11.0
44083	Melilla	IRL	2001	9.0
44084	Melilla	IRL	2002	11.0
44085	Melilla	IRL	2003	12.0
44086	Melilla	IRL	2004	9.0
44087	Melilla	IRL	2005	6.0
44088	Melilla	IRL	2006	6.0
44089	Melilla	IRL	2007	5.0
44090	Melilla	IRL	2008	4.0
44091	Melilla	IRL	2009	2.0
44092	Melilla	IRL	2010	2.0
44093	Melilla	IRL	2011	5.0
44094	Melilla	IRL	2012	3.0
44095	Melilla	IRL	2013	4.0
44096	Melilla	IRL	2014	3.0
44097	Melilla	IRL	2015	2.0
44098	Melilla	IRL	2016	2.0
44099	Melilla	IRL	2017	3.0
44100	Melilla	ISR	1998	2.0
44101	Melilla	ISR	1999	6.0
44102	Melilla	ISR	2000	7.0
44103	Melilla	ISR	2001	5.0
44104	Melilla	ISR	2002	4.0
44105	Melilla	ISR	2003	1.0
44106	Melilla	ISR	2004	3.0
44107	Melilla	ISR	2005	3.0
44108	Melilla	ISR	2006	8.0
44109	Melilla	ISR	2007	9.0
44110	Melilla	ISR	2008	4.0
44111	Melilla	ISR	2009	3.0
44112	Melilla	ISR	2010	0.0
44113	Melilla	ISR	2011	2.0
44114	Melilla	ISR	2012	2.0
44115	Melilla	ISR	2013	2.0
44116	Melilla	ISR	2014	2.0
44117	Melilla	ISR	2015	2.0
44118	Melilla	ISR	2016	0.0
44119	Melilla	ISR	2017	0.0
44120	Melilla	ITA	1998	26.0
44121	Melilla	ITA	1999	31.0
44122	Melilla	ITA	2000	37.0
44123	Melilla	ITA	2001	33.0
44124	Melilla	ITA	2002	44.0
44125	Melilla	ITA	2003	39.0
44126	Melilla	ITA	2004	43.0
44127	Melilla	ITA	2005	41.0
44128	Melilla	ITA	2006	33.0
44129	Melilla	ITA	2007	32.0
44130	Melilla	ITA	2008	30.0
44131	Melilla	ITA	2009	24.0
44132	Melilla	ITA	2010	18.0
44133	Melilla	ITA	2011	15.0
44134	Melilla	ITA	2012	24.0
44135	Melilla	ITA	2013	21.0
44136	Melilla	ITA	2014	20.0
44137	Melilla	ITA	2015	20.0
44138	Melilla	ITA	2016	2.0
44139	Melilla	ITA	2017	5.0
44140	Melilla	CIV	1998	1.0
44141	Melilla	CIV	1999	1.0
44142	Melilla	CIV	2000	1.0
44143	Melilla	CIV	2001	4.0
44144	Melilla	CIV	2002	5.0
44145	Melilla	CIV	2003	0.0
44146	Melilla	CIV	2004	0.0
44147	Melilla	CIV	2005	0.0
44148	Melilla	CIV	2006	0.0
44149	Melilla	CIV	2007	0.0
44150	Melilla	CIV	2008	0.0
44151	Melilla	CIV	2009	0.0
44152	Melilla	CIV	2010	0.0
44153	Melilla	CIV	2011	0.0
44154	Melilla	CIV	2012	0.0
44155	Melilla	CIV	2013	0.0
44156	Melilla	CIV	2014	0.0
44157	Melilla	CIV	2015	0.0
44158	Melilla	CIV	2016	0.0
44159	Melilla	CIV	2017	0.0
44160	Melilla	JPN	1998	1.0
44161	Melilla	JPN	1999	1.0
44162	Melilla	JPN	2000	1.0
44163	Melilla	JPN	2001	1.0
44164	Melilla	JPN	2002	1.0
44165	Melilla	JPN	2003	1.0
44166	Melilla	JPN	2004	1.0
44167	Melilla	JPN	2005	1.0
44168	Melilla	JPN	2006	1.0
44169	Melilla	JPN	2007	0.0
44170	Melilla	JPN	2008	0.0
44171	Melilla	JPN	2009	0.0
44172	Melilla	JPN	2010	0.0
44173	Melilla	JPN	2011	0.0
44174	Melilla	JPN	2012	0.0
44175	Melilla	JPN	2013	0.0
44176	Melilla	JPN	2014	0.0
44177	Melilla	JPN	2015	0.0
44178	Melilla	JPN	2016	0.0
44179	Melilla	JPN	2017	0.0
44180	Melilla	JOR	1998	1.0
44181	Melilla	JOR	1999	1.0
44182	Melilla	JOR	2000	1.0
44183	Melilla	JOR	2001	1.0
44184	Melilla	JOR	2002	1.0
44185	Melilla	JOR	2003	1.0
44186	Melilla	JOR	2004	1.0
44187	Melilla	JOR	2005	1.0
44188	Melilla	JOR	2006	3.0
44189	Melilla	JOR	2007	2.0
44190	Melilla	JOR	2008	2.0
44191	Melilla	JOR	2009	0.0
44192	Melilla	JOR	2010	0.0
44193	Melilla	JOR	2011	0.0
44194	Melilla	JOR	2012	0.0
44195	Melilla	JOR	2013	0.0
44196	Melilla	JOR	2014	0.0
44197	Melilla	JOR	2015	0.0
44198	Melilla	JOR	2016	0.0
44199	Melilla	JOR	2017	0.0
44200	Melilla	KAZ	1998	0.0
44201	Melilla	KAZ	1999	0.0
44202	Melilla	KAZ	2000	0.0
44203	Melilla	KAZ	2001	0.0
44204	Melilla	KAZ	2002	0.0
44205	Melilla	KAZ	2003	0.0
44206	Melilla	KAZ	2004	0.0
44207	Melilla	KAZ	2005	0.0
44208	Melilla	KAZ	2006	0.0
44209	Melilla	KAZ	2007	0.0
44210	Melilla	KAZ	2008	0.0
44211	Melilla	KAZ	2009	0.0
44212	Melilla	KAZ	2010	0.0
44213	Melilla	KAZ	2011	0.0
44214	Melilla	KAZ	2012	0.0
44215	Melilla	KAZ	2013	0.0
44216	Melilla	KAZ	2014	0.0
44217	Melilla	KAZ	2015	0.0
44218	Melilla	KAZ	2016	0.0
44219	Melilla	KAZ	2017	0.0
44220	Melilla	KEN	1998	0.0
44221	Melilla	KEN	1999	0.0
44222	Melilla	KEN	2000	0.0
44223	Melilla	KEN	2001	0.0
44224	Melilla	KEN	2002	0.0
44225	Melilla	KEN	2003	0.0
44226	Melilla	KEN	2004	0.0
44227	Melilla	KEN	2005	0.0
44228	Melilla	KEN	2006	0.0
44229	Melilla	KEN	2007	0.0
44230	Melilla	KEN	2008	0.0
44231	Melilla	KEN	2009	0.0
44232	Melilla	KEN	2010	0.0
44233	Melilla	KEN	2011	0.0
44234	Melilla	KEN	2012	1.0
44235	Melilla	KEN	2013	1.0
44236	Melilla	KEN	2014	1.0
44237	Melilla	KEN	2015	0.0
44238	Melilla	KEN	2016	0.0
44239	Melilla	KEN	2017	0.0
44240	Melilla	LVA	1998	0.0
44241	Melilla	LVA	1999	0.0
44242	Melilla	LVA	2000	0.0
44243	Melilla	LVA	2001	0.0
44244	Melilla	LVA	2002	0.0
44245	Melilla	LVA	2003	0.0
44246	Melilla	LVA	2004	0.0
44247	Melilla	LVA	2005	0.0
44248	Melilla	LVA	2006	0.0
44249	Melilla	LVA	2007	0.0
44250	Melilla	LVA	2008	0.0
44251	Melilla	LVA	2009	0.0
44252	Melilla	LVA	2010	0.0
44253	Melilla	LVA	2011	0.0
44254	Melilla	LVA	2012	0.0
44255	Melilla	LVA	2013	0.0
44256	Melilla	LVA	2014	0.0
44257	Melilla	LVA	2015	0.0
44258	Melilla	LVA	2016	0.0
44259	Melilla	LVA	2017	0.0
44260	Melilla	LBN	1998	0.0
44261	Melilla	LBN	1999	0.0
44262	Melilla	LBN	2000	0.0
44263	Melilla	LBN	2001	0.0
44264	Melilla	LBN	2002	1.0
44265	Melilla	LBN	2003	1.0
44266	Melilla	LBN	2004	1.0
44267	Melilla	LBN	2005	1.0
44268	Melilla	LBN	2006	1.0
44269	Melilla	LBN	2007	0.0
44270	Melilla	LBN	2008	0.0
44271	Melilla	LBN	2009	0.0
44272	Melilla	LBN	2010	0.0
44273	Melilla	LBN	2011	0.0
44274	Melilla	LBN	2012	0.0
44275	Melilla	LBN	2013	0.0
44276	Melilla	LBN	2014	0.0
44277	Melilla	LBN	2015	0.0
44278	Melilla	LBN	2016	0.0
44279	Melilla	LBN	2017	0.0
44280	Melilla	LBR	1998	0.0
44281	Melilla	LBR	1999	0.0
44282	Melilla	LBR	2000	0.0
44283	Melilla	LBR	2001	0.0
44284	Melilla	LBR	2002	0.0
44285	Melilla	LBR	2003	0.0
44286	Melilla	LBR	2004	0.0
44287	Melilla	LBR	2005	0.0
44288	Melilla	LBR	2006	0.0
44289	Melilla	LBR	2007	0.0
44290	Melilla	LBR	2008	0.0
44291	Melilla	LBR	2009	0.0
