Data from series

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47798
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
1990	8,638841	Definitivo	
1989	8,357671	Definitivo	
1988	8,094958	Definitivo	
1987	7,819804	Definitivo	
1986	7,780730	Definitivo	
1985	7,820269	Definitivo	
1984	7,391960	Definitivo	
1983	7,482178	Definitivo	
1982	6,741529	Definitivo	
1981	6,944940	Definitivo	
1980	7,072546	Definitivo	
1979	7,221947	Definitivo	
1978	7,575967	Definitivo	
1977	7,655417	Definitivo	
1976	8,007667	Definitivo	
1975	8,285369	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47807
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	8,664319	Definitivo	
2015	8,993808	Definitivo	
2014	8,398442	Definitivo	
2013	8,157610	Definitivo	
2012	8,461719	Definitivo	
2011	8,154140	Definitivo	
2010	8,043621	Definitivo	
2009	8,042094	Definitivo	
2008	8,077119	Definitivo	
2007	8,211515	Definitivo	
2006	8,142627	Definitivo	
2005	8,699899	Definitivo	
2004	8,536058	Definitivo	
2003	9,156612	Definitivo	
2002	8,937501	Definitivo	
2001	8,976439	Definitivo	
2000	8,878745	Definitivo	
1999	9,357041	Definitivo	
1998	8,957811	Definitivo	
1997	9,006025	Definitivo	
1996	8,961347	Definitivo	
1995	8,728292	Definitivo	
1994	8,879005	Definitivo	
1993	8,789646	Definitivo	
1992	8,728074	Definitivo	
1991	8,879309	Definitivo	
1990	8,779954	Definitivo	
1989	8,827752	Definitivo	
1988	8,744055	Definitivo	
1987	8,388527	Definitivo	
1986	8,392537	Definitivo	
1985	8,447011	Definitivo	
1984	8,045911	Definitivo	
1983	8,378327	Definitivo	
1982	8,208985	Definitivo	
1981	8,397270	Definitivo	
1980	8,468216	Definitivo	
1979	8,664767	Definitivo	
1978	8,970448	Definitivo	
1977	8,831604	Definitivo	
1976	9,028147	Definitivo	
1975	9,311802	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47808
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	10,394188	Definitivo	
2015	10,590964	Definitivo	
2014	9,872855	Definitivo	
2013	10,055101	Definitivo	
2012	10,296570	Definitivo	
2011	9,591182	Definitivo	
2010	9,828788	Definitivo	
2009	9,796503	Definitivo	
2008	9,565669	Definitivo	
2007	9,909163	Definitivo	
2006	9,610170	Definitivo	
2005	10,420905	Definitivo	
2004	9,773656	Definitivo	
2003	10,567560	Definitivo	
2002	9,970428	Definitivo	
2001	9,767914	Definitivo	
2000	9,781937	Definitivo	
1999	10,206597	Definitivo	
1998	10,002595	Definitivo	
1997	9,739651	Definitivo	
1996	9,873846	Definitivo	
1995	9,726568	Definitivo	
1994	9,504694	Definitivo	
1993	9,910367	Definitivo	
1992	9,600714	Definitivo	
1991	9,954846	Definitivo	
1990	9,840445	Definitivo	
1989	9,683525	Definitivo	
1988	9,466729	Definitivo	
1987	9,343825	Definitivo	
1986	9,542415	Definitivo	
1985	9,529882	Definitivo	
1984	9,411134	Definitivo	
1983	9,884339	Definitivo	
1982	8,994019	Definitivo	
1981	9,466889	Definitivo	
1980	9,181343	Definitivo	
1979	9,303134	Definitivo	
1978	9,395894	Definitivo	
1977	9,241543	Definitivo	
1976	9,240962	Definitivo	
1975	9,114363	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47809
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	11,705331	Definitivo	
2015	11,628239	Definitivo	
2014	10,925655	Definitivo	
2013	11,053564	Definitivo	
2012	11,161905	Definitivo	
2011	10,780218	Definitivo	
2010	10,732930	Definitivo	
2009	10,898678	Definitivo	
2008	10,735193	Definitivo	
2007	10,978552	Definitivo	
2006	10,751907	Definitivo	
2005	10,786863	Definitivo	
2004	10,515579	Definitivo	
2003	11,009213	Definitivo	
2002	10,502901	Definitivo	
2001	10,497035	Definitivo	
2000	10,692294	Definitivo	
1999	10,832756	Definitivo	
1998	10,372343	Definitivo	
1997	10,370121	Definitivo	
