Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Com. de Madrid	2006	115034.75	119133.49250000001	122402.12	124840.6325
Com. de Madrid	2007	124084.875	128234.472375	130988.424	132720.281625
Com. de Madrid	2008	131375.9375	135015.61533125	137131.2848	138369.66408125
Com. de Madrid	2009	135705.96875	138278.8653659375	139455.05696	139952.6832040625
Com. de Madrid	2010	144037.984375	147438.10287807812	149787.011392	151749.13416020313
Com. de Madrid	2011	158815.4921875	164438.78600732735	168831.8022784	172500.80670801015
Com. de Madrid	2012	164108.74609375	167664.87510256458	169287.96045568	169556.94033540052
Com. de Madrid	2013	156185.373046875	155053.0062858976	152467.192091136	149326.74701677004
Com. de Madrid	2014	131703.1865234375	123962.20220006416	116270.2384182272	109326.28735083851
Com. de Madrid	2015	98667.59326171875	86047.57077002246	75759.64768364544	67816.71436754192
Com. de Madrid	2016	54795.296630859375	37216.59976950786	23890.329536729085	13767.685718377099
Cueta	2003	33.0	33.0	33.0	33.0
Cueta	2004	33.0	33.0	33.0	33.0
Cueta	2005	33.5	33.65	33.8	33.95
Cueta	2006	24.75	22.1775	19.56	16.8975
Cueta	2007	19.375	16.862125	15.111999999999998	14.144875
Cueta	2008	16.1875	14.351743749999999	13.4224	13.05724375
Cueta	2009	11.09375	8.9231103125	7.48448	6.3528621875
Cueta	2010	5.546875	3.1230886093750003	1.4968959999999996	0.31764310937500007
Cueta	2011	2.7734375	1.09308101328125	0.29937919999999996	0.015882155468749992
Cueta	2012	1.38671875	0.3825783546484375	0.059875839999999986	0.0007941077734375003
Cueta	2013	0.693359375	0.1339024241269531	0.011975167999999994	3.970538867187508e-05
Cueta	2014	0.3466796875	0.04686584844443359	0.002395033599999999	1.985269433593758e-06
Cueta	2015	0.17333984375	0.016403046955551757	0.00047900671999999964	9.926347167968803e-08
Cueta	2016	0.086669921875	0.005741066434443115	9.580134399999989e-05	4.963173583984412e-09
Extremadura	2003	824.0	824.0	824.0	824.0
Extremadura	2004	824.0	824.0	824.0	824.0
Extremadura	2005	884.5	902.65	920.8	938.95
Extremadura	2006	924.25	942.5275	955.36	962.7475
Extremadura	2007	890.125	886.284625	875.872	861.3373750000001
Extremadura	2008	892.5625	891.94961875	891.1744	893.31686875
Extremadura	2009	906.28125	910.1823665625	914.23488	918.6658434375
Extremadura	2010	966.140625	985.463828296875	1003.646976	1020.633292171875
Extremadura	2011	1088.5703125	1132.0623399039064	1169.5293952	1201.4816646085937
Extremadura	2012	1150.28515625	1184.0218189663672	1203.50587904	1211.4740832304296
Extremadura	2013	1019.142578125	991.6076366382285	951.101175808	904.1737041615215
Extremadura	2014	786.0712890625	706.51267282338	632.6202351616	570.5586852080761
Extremadura	2015	530.53564453125	426.02943548818297	346.52404703231997	289.7779342604038
Extremadura	2016	280.767822265625	169.26030242086404	94.10480940646397	43.9388967130202
Galicia	2003	791.0	791.0	791.0	791.0
Galicia	2004	791.0	791.0	791.0	791.0
Galicia	2005	829.0	840.4	851.8	863.2
Galicia	2006	888.5	910.34	928.76	943.76
Galicia	2007	885.25	891.919	891.352	885.088
Galicia	2008	886.125	888.72165	887.8704	886.9044
Galicia	2009	903.5625	909.7025775	914.37408	919.29522
Galicia	2010	959.28125	978.145902125	994.874816	1010.214761
Galicia	2011	1020.640625	1045.65106574375	1064.5749632	1078.41073805
Galicia	2012	1032.3203125	1044.5778730103125	1048.11499264	1045.7205369025
Galicia	2013	884.16015625	844.0022555536093	798.422998528	751.486026845125
Galicia	2014	686.080078125	612.6007894437632	550.0845997056	501.1743013422563
Galicia	2015	474.0400390625	384.71027630531717	319.61691994112	273.95871506711285
Galicia	2016	271.52001953125	179.498596706861	119.12338398822399	79.24793575335565
Illes Balears	2003	10446.0	10446.0	10446.0	10446.0
Illes Balears	2004	10446.0	10446.0	10446.0	10446.0
Illes Balears	2005	11211.5	11441.15	11670.8	11900.45
Illes Balears	2006	12181.75	12553.2025	12855.76	13089.4225
Illes Balears	2007	12769.875	13076.320875	13257.552	13344.571125
Illes Balears	2008	13153.9375	13376.41230625	13481.9104	13528.32855625
