Year	Province	Previous time	Previous two times	Manual Selection	MI 3 selection	MI 5 selection	MI 7 selection	MI 10 selection	MI 15 selection
2014	Nord-ovest	65108.471139492714	64346.92705348411	65830.01540086666	64289.33238959467	63581.16966820164	67965.76094347112	68950.2933560298	65988.25974967565
2014	Sud	661.1846981221473	659.7257664500963	-261.8549530950113	873.1059771855116	238.47070384590086	895.9663929707626	879.0348286103801	-277.0251633221519
2015	Centro	15986.092394124926	16309.275502949607	14742.510829833875	16414.9754733458	16288.350772546331	16558.79540370548	16389.76049744642	13044.424581546831
2015	Isole	552.8961806344256	549.0072964059274	-156.28375699197204	651.0743316596403	389.3638644174955	476.7173857520659	345.99662941427016	-270.00318195332716
2015	Nord-est	7158.495747385454	7095.987994068818	7056.013113275405	7258.980091389154	6684.734279541302	8560.767894310415	8461.257992289437	2712.07798425267
2015	Nord-ovest	71857.76123906398	72322.09303480625	71302.11304380318	72220.86737618016	71286.01237069524	72733.42978227974	73057.84344696498	66141.98283265815
2015	Sud	740.3186147477902	747.6619871545818	-1373.13696570498	963.4469832809626	346.29576519609566	124.43323677391163	-307.72291377914917	-2079.405562635365
2016	Centro	16090.21596863235	15818.96838038466	13683.462319229826	15931.837099339604	15709.190464407371	14985.382679872553	14373.086506823043	11009.779079778215
2016	Isole	610.1641466135092	614.0956838212182	-459.0693918306406	715.7358855725417	278.5565498227811	-461.7114632132184	-903.805546145625	-1243.2735403654979
2016	Nord-est	6901.310518352114	6704.481713029962	6219.806364481769	6870.546314567331	6254.20278010931	6784.189637674577	6218.191678751693	3523.2922443946227
2016	Nord-ovest	71296.53517246897	69821.94671340389	69405.98492863675	69747.57641150476	69396.99422557607	68933.50539922072	68856.52125896131	67175.38485906842
2016	Sud	737.1949075125674	722.6623265375797	-1944.4748948187043	938.454464608665	218.41077974689415	-1114.1429490649975	-1852.9246115986032	-3710.4337877219987
